文旅,#genre#
《易筋经》正背向,https://vd4.bdstatic.com/mda-nckza6ym014tcpxc/1080p/cae_h264_delogo/1647906101401147099/mda-nckza6ym014tcpxc.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2823441623&vid=7285899568438828092&auth_key=1706876223-0-0-3812b9e24af56c54b4d3cb97e62b5a98&bcevod_channel=searchbox_feed&cntl_id=ct_dy_11_95&sle=1&sl=170&split=624238
《眼保健操》1972版,https://vd4.bdstatic.com/mda-pepy7cymmfpirptz/360p/h264/1684968399809663191/mda-pepy7cymmfpirptz.mp4?v_from_s=hkapp-haokan-hbe&auth_key=1684971703-0-0-300e536aad45d4e3a0be17b2749ac1b4&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=0703444198&vid=4331489426774491545&abtest=


資訊,#genre#
鳳凰資訊,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
鳳凰資訊,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.flv
鳳凰資訊,http://116.162.6.192:80/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pin72.m3u8
鳳凰資訊,P2p://generationnexxxt.com:19806/6684e9f6606f49fba9b6de846dbdcb64
鳳凰資訊,http://61.221.215.25:8800/hls/47/index.m3u8
鳳凰資訊,P2p://generationnexxxt.com:19806/65fd6d04000e7c8036352c8637e97c89
鳳凰中文,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.flv
鳳凰中文,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
鳳凰中文,P2p://generationnexxxt.com:19806/65fd687c000dccf1362379174a9617fc
鳳凰中文,http://116.162.6.192:80/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
鳳凰中文,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.flv
鳳凰香港,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
中天新聞,P2p://generationnexxxt.com:19806/bd9064ee198045a386f1f2dba5073f4e
中天新聞,mitv://generationnexxxt.com:19806/bd9064ee198045a386f1f2dba5073f4e
中天新聞,mitv://135.148.104.228:19806/bd9064ee198045a386f1f2dba5073f4e
中視新聞,P2p://generationnexxxt.com:19806/cb5965a89e434df7aeb66b2364116ae4
中視新聞,mitv://generationnexxxt.com:19806/cb5965a89e434df7aeb66b2364116ae4
TVBS新聞,mitv://135.148.104.228:19806/6a155a5d7bea461b980b4fa559119a60
TVBS新聞,P2p://generationnexxxt.com:19806/6a155a5d7bea461b980b4fa559119a60
TVBS,P2p://generationnexxxt.com:19806/be3d1c188f0c4b938ccfca04566b0fc1
TVBS,P2p://generationnexxxt.com:19806/9fb651a7ec2e402588a0752ba1035476
TVBS,mitv://generationnexxxt.com:19806/9fb651a7ec2e402588a0752ba1035476
TVBS,mitv://generationnexxxt.com:19806/9fb651a7ec2e402588a0752ba1035476
TVBS,P2p://generationnexxxt.com:19806/9fb651a7ec2e402588a0752ba1035476
TVBS NEWS,http://61.221.215.25:8800/hls/9/index.m3u8
CCTV13新闻,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV13新闻,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8
CCTV13新闻,http://live-cmvideo.cmread.com:80/migu/kailu/cctv13/57/20220913/01.m3u8?msisdn=&mtv_session=&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=8c9a1b49296e1bb073f1c7c04835b378
CCTV13新闻,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6000054BESTVSMGSMG/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTWDyIgRkFJBAHMhA2ayG0SuXozn3alq9%2BUx7ZLG1w9awc14iEUxQ5VsTsr5pEBsmF56tXUfsukRUpygmTCKvAI
福建新闻,http://www.91dos.cn:4022/udp/239.61.4.4:1025
環球電視,http://zb.xzxwhcb.com:9999/hls/world.m3u8
CNN,https://turnerlive.warnermediacdn.com:443/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
CNN,mitv://generationnexxxt.com:19806/cc0fd522ff3f4f37a53773c138dacac1
CNN,P2p://generationnexxxt.com:19806/cc0fd522ff3f4f37a53773c138dacac1
CNN,https://turnerlive.warnermediacdn.com:443/hls/live/586495/cnngo/cnn_slate/VIDEO_0_3564000.m3u8
CNN,https://turnerlive.warnermediacdn.com/hls/live/586495/cnngo/cnn_slate/VIDEO_3_1464000.m3u8
CNN,https://cnn-cnninternational-1-eu.rakuten.wurl.tv/a34479f36e18de8ab839234f2a59ab7c.m3u8
CNN USA,mitv://generationnexxxt.com:19806/6579228c000644123171f7d14c4002bd
CNN USA,P2p://generationnexxxt.com:19806/6579228c000644123171f7d14c4002bd

綜藝,#genre#
Amazing,http://49.0.64.96:8007/AMAZING
Amazing,http://49.0.64.96:8007/AMAZING
Amazing,http://49.0.64.96:8007/AMAZING
超级综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
金牌综艺,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
BRTV文艺,http://103.48.233.245:9901/rtp/239.3.1.242:8000
欢乐集结号1,http://live.metshop.top/yy/1354931582
欢乐集结号2,http://live.metshop.top/yy/1382736822
欢乐集结号3,http://live.metshop.top/yy/1382736889
脱口秀大会,http://cfss.cc/cdn/hy/11352875.m3u8
小品轮播,http://tc-tct.douyucdn2.cn/dyliveflv1a/10153463r0oBSmAG.m3u8
96届奥斯卡颁奖典礼,https://yzzy.play-cdn19.com/20240311/22721_67e9f0e0/index.m3u8
赵本山,https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1
小沈阳,https://vd3.bdstatic.com/mda-ji3f9bxs1cxwmui7/hd/mda-ji3f9bxs1cxwmui7.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
吃面,https://vd3.bdstatic.com/mda-kihjn2cq7103ivig/v1-cae/hd/mda-kihjn2cq7103ivig.mp4
卖拐,https://vd3.bdstatic.com/mda-mdgia7vnkscvxh6d/v1-hknm/hd/mda-mdgia7vnkscvxh6d.mp4?pd=19&vt=1
昨天今天明天,https://vd3.bdstatic.com/mda-ia4xz7n2s4hxbhby/logo/hd/mda-ia4xz7n2s4hxbhby.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
非诚来扰,https://vd3.bdstatic.com/mda-jk4sx2ggq7u355d6/hd/mda-jk4sx2ggq7u355d6.mp4
幸福密码,https://vd3.bdstatic.com/mda-kj9ispnax8gpirkf/hd/mda-kj9ispnax8gpirkf.mp4
狭路相逢,https://vd3.bdstatic.com/mda-kanfj7h320ueqgkg/v1-cae/hd/mda-kanfj7h320ueqgkg.mp4
最佳酒友,https://vd3.bdstatic.com/mda-jheqyidz841gwxpy/hd/mda-jheqyidz841gwxpy.mp4
整容归来,https://vd3.bdstatic.com/mda-ji1xe9cmasuh0722/hd/mda-ji1xe9cmasuh0722.mp4
老王卖瓜,https://vd3.bdstatic.com/mda-jkrk9bk95f9utr9r/hd/mda-jkrk9bk95f9utr9r.mp4
策划,https://vd3.bdstatic.com/mda-ki60ag5ub193axs9/hd/mda-ki60ag5ub193axs9.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
不差钱,https://vdse.bdstatic.com//769f31778a85f33825c44a9b0c70ac37.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T10%3A24%3A57Z%2F-1%2Fhost%2F9d4a74ab09dc18c2f4d9b0b8f77c621471a15359ec3b77c186f51611f4712005
就差钱,https://vdse.bdstatic.com//812d49e751aa31530ec39debfe54a359.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T08%3A49%3A09Z%2F-1%2Fhost%2Fa58bdb86d23b53b6909e8e19d85dad9fed3adeba4a664a22eef9a7d32ac2486a
捐助,https://vd3.bdstatic.com/mda-jaqz8g17b9cvryks/hd/mda-jaqz8g17b9cvryks.mp4?pd=19&vt=1
捐助后传,https://vd3.bdstatic.com/mda-kbsrpz9zmbbvznjw/hd/mda-kbsrpz9zmbbvznjw.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
说事儿,https://vdse.bdstatic.com//0881642336164cb448c0d8addd2d22a6.mp4?authorization=bce-auth-v1/40f207e648424f47b2e3dfbb1014b1a5/2022-05-28T07:29:10Z/-1/host/4c290e67925bf7954af616c290b337b52a840355f1184f78619d696a5da5c0bb
小崔说事,https://vdse.bdstatic.com//2f54cd59170279f94c5b354179bda8c0.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T04%3A47%3A48Z%2F-1%2Fhost%2Fc0d35c8c0a00af3226ac1bc3a1510c1474d8054a30290740da4a2d567924f779
中奖了,https://vd3.bdstatic.com/mda-kmkh9zy2b3gnx4bq/mda-kmkh9zy2b3gnx4bq.mp4?pd=19&vt=1
功夫,https://vd3.bdstatic.com/mda-mjn3rmcivntas8ez/hd/cae_h264_nowatermark/1635016788091110865/mda-mjn3rmcivntas8ez.mp4?pd=19&vt=1
相亲1,https://vd3.bdstatic.com/mda-ki5quadqsdi1tk9e/mda-ki5quadqsdi1tk9e.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3024484252&vid=10808391094376007907&auth_key=1655295624-0-0-6fb10727b6c3c195f08ff9bebe036cd0&bcevod_channel=searchbox_feed
相亲2,https://vd3.bdstatic.com/mda-kipkytij74rnn9k3/hd/mda-kipkytij74rnn9k3.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%22hd%22%5D
火炬手,https://vd3.bdstatic.com/mda-jar0302925j1nwep/hd/mda-jar0302925j1nwep.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
我想有个家,https://vd3.bdstatic.com/mda-mkskgzkzsgvgcntm/540p/h264_cae/1638023743815756700/mda-mkskgzkzsgvgcntm.mp4?pd=19&vt=1
狭路相逢,https://vd3.bdstatic.com/mda-kd0mku18u3rui7gz/v1-cae/hd/mda-kd0mku18u3rui7gz.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
阳仔演笑会,https://vdse.bdstatic.com//cf06ee490cf69657ab9f333e067b348e.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T10%3A30%3A16Z%2F-1%2Fhost%2Fe3b07458bdfa3f2b9dd841f97ab3b32a73e1f5c3c55fec0e851f21054900b4a3
阳仔演笑会2,https://vdse.bdstatic.com//b837548733e6bd32629f9134457ad811.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-14T12%3A24%3A48Z%2F-1%2Fhost%2F21b407cd58e7d2f39864128a9160659f1f4845e2cf4c01c6e2a3f30be1dbc557
同桌的你,https://vd3.bdstatic.com/mda-kkfwqyn6sc4r5579/mda-kkfwqyn6sc4r5579.mp4?pd=19&vt=1
小九老乐,https://vd3.bdstatic.com/mda-maqs355itqp221rx/v2-hknm/hd/mda-maqs355itqp221rx.mp4?pd=19&vt=1
新虎口遐想,https://vd4.bdstatic.com/mda-jarfmdf8su7sckk3/hd/mda-jarfmdf8su7sckk3.mp4?auth_key=1655295819-0-0-df94f7531d93ff90ad12888c89a672ca&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=3219421685&vid=8705230262897615568&abtest=all
冯巩郭冬临狗不理包子,https://vd2.bdstatic.com/mda-jdqwqnk1xxszhw8c/mda-jdqwqnk1xxszhw8c.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2275698282&vid=17330773072848394300&auth_key=1655291275-0-0-73fe6c276ababcdb43b87a4fda6002df&bcevod_channel=searchbox_feed
牛群冯巩领导冒号,https://vdse.bdstatic.com//123b1e01f5128d0e71b4f392ec1a971c.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T06%3A54%3A23Z%2F-1%2Fhost%2F6274ff464fd635b6108aacc556df42224f265e9b3f4bd3a37a74cbdbf985d0b8
冯巩相声,https://vdse.bdstatic.com//65873c285f222c4cfeecf527f3e84259.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T09%3A55%3A46Z%2F-1%2Fhost%2F9119b3500a8e21fb21665d9576bbf410e5a0fa8904ccc1ce0d3aabde21c99c8a
牛群冯巩我的儿子,https://vdse.bdstatic.com//f27179e048a85dd2f00d16f6a13ac370.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T08%3A43%3A23Z%2F-1%2Fhost%2F026eb7ddc17de37a053903ceb90523b0265d8e5c7ed8eb5b20f5cc0de186f27c
牛群冯巩两个弄潮儿,https://vd3.bdstatic.com/mda-mkqdhm17rs7198m6/hd/cae_h264/1637859905115117938/mda-mkqdhm17rs7198m6.mp4?pd=19&vt=1
要条件,https://vd2.bdstatic.com/mda-kgah4byryi8gsqk8/v1-cae/mda-kgah4byryi8gsqk8.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1347013120&vid=11361264719745011699&auth_key=1655290347-0-0-5dfca4bc79fbe4b6685de35fd1e0a622&bcevod_channel=searchbox_feed
相声小品,http://epg.112114.xyz/douyu/9286868

影視,#genre#
大吉大利,https://pull.kktv8.com/livekktv/128600025.flv
豆瓣高分,http://maomao.kandiantv.cn/douyu1.php?id=8770422
经典电影,http://tc-tct.douyucdn2.cn/dyliveflv1a/85894rmovieChow_2000p.m3u8
澳门莲花,http://php.jdshipin.com:8880/amlh.php
澳门莲花,P2p://generationnexxxt.com:19806/35abc186b6194a4ca97a6d9f9d59e501
金马影院,http://pull.kktv8.com/livekktv/128600025.flv
国外大片,http://tc-tct.douyucdn2.cn/dyliveflv1a/20415rnWbjg6Ex1K_2000.m3u8
黑莓电影,http://[2409:8087:1a0b:df::4014]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
CCTV6,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8
CCTV6,http://222.223.118.222:2180/live/cctv6/index.m3u8
CCTV6,http://mobilelive-timeshift.ysp.cctv.cn/timeshift/ysp/2013693901/timeshift.m3u8?delay=0&cdn=5202
影迷电影,http://117.10.55.46:5000/rtp/225.1.1.214:5002?
影迷电影,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380764b172c9/index.m3u8?AuthInfo=9kOOdBn7MFF%2F2bWjKgahUTrwI%2B%2BngB0lPRofcD8hTNS8qWmEGeaUedzcFVVumqf9cm8lJoOcrIZueLbqOJTuoPV%2FwBk6CoHYGFV14SkLW04
动作电影,http://117.10.55.46:5000/rtp/225.1.1.215:5002?
动作电影,http://119.98.148.36:5555/rtp/239.69.1.242:11094?
动作电影,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380763222d00/index.m3u8?m3u8_level=2
动作电影,P2p://generationnexxxt.com:19806/1b4ebad47ed94c6291646a4a5d1ff3b6
家庭影院,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN63807601b19dd/index.m3u8?m3u8_level=2
怀旧剧场,http://117.10.55.46:5000/rtp/225.1.2.173:5002?
怀旧剧场,http://59.42.181.86:8848/rtp/239.253.43.5:5146?
怀旧剧场,http://171.223.199.12:8123/rtp/239.93.1.198:5140?
第一剧场,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077f5ca035/1.m3u8?m3u8_level=2
第一剧场,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN638077f5ca035/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQIxzzxEhTjOtZryLHMXreoGIg5Jm9ufDm6djkkrhWP0zlHbXMBq03w%2FgOHENZxE4ay%2BEXqK0XzFFWJtPAReIvdhE
经典电影,http://tc-tct.douyucdn2.cn/dyliveflv1a/85894rmovieChow_2000p.m3u8
鳳凰电影,http://117.114.153.25:8180/TV00000000000000000072@HHZT
邵氏影院,http://www.goodiptv.club/douyu/4246519
邵氏影院,http://159.75.85.63:35455/douyu/4246519
城市剧场,http://115.171.216.22:4000/udp/225.1.8.227:4120
星光综合台,http://cfss.cc/cdn/yy/1353422557.flv
星光综合台,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
amc電影台,http://61.221.215.25:8800/hls/43/index.m3u8
HBO,http://117.114.153.25:8180/TV00000000000000000074@HHZT
CINEMAX,http://117.114.153.25:8180/TV00000000000000000109@HHZT
FGM電影,P2p://generationnexxxt.com:19806/381a31aedcd2452c9be9582fc5a8ac51
STARmovies,http://wouu.net:9977/udp/239.93.0.156:2193
STARmovies,http://117.114.153.25:8180/TV00000000000000000075@HHZT
MyTime,https://mytime-tcl.amagi.tv/playlist1080-p.m3u8?blog.ntnas.top
MyTime movie network (Brazil),https://appletree-mytime-samsungbrazil.amagi.tv/playlist.m3u8
BBC Doctor Who,https://bbceu-doctorwho-3-fr.samsung.wurl.tv/playlist.m3u8
WBtv,P2p://generationnexxxt.com:19806/cd2062a6c5a94d548f3516d96e23deec
AXN,http://117.114.153.25:8180/TV00000000000000000076@HHZT
TVB亞洲武侠,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
TVB星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
TVB星河,P2p://generationnexxxt.com:19806/0c08d9d705a747908c23ba652726d777
超级电影,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
欢乐剧场,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8

重温经典,#genre#
重温经典,http://ali.hlspull.yximgs.com:80/live/awei_cwjd.flv
重温经典,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
重温经典,P2p://generationnexxxt.com:19806/65fa5e2600039eda2a43168726d80618
重温经典,http://117.114.153.25:8180/TV00000000000000000007@HHZT
经典电影,http://tc-tct.douyucdn2.cn/dyliveflv1a/85894rmovieChow_2000p.m3u8
憨豆先生,https://live.metshop.top/yy/1354930189
冷君聊大片,https://live.metshop.top/douyu/9666219
小超讲电影,https://live.metshop.top/douyu/3432645
小马哥说电影,https://live.metshop.top/douyu/9396672
老邪说电影,https://live.metshop.top/douyu/9222870
96届奥斯卡颁奖典礼,https://yzzy.play-cdn19.com/20240311/22721_67e9f0e0/index.m3u8
《养蜂人》2024年,https://ukzy.ukubf3.com/20240329/00Xqvq8u/index.m3u8
《养蜂人》2024年,https://ukzy.ukubf3.com/20240329/00Xqvq8u/index.m3u8
《养蜂人》,https://yzzy1.play-cdn1.com/20240201/14962_1ee263f0/index.m3u8
《乔乔的异想世界》2019年,https://vip.ffzy-play7.com/20230124/12266_bf3d7d92/index.m3u8
《灰姑娘》2015年,https://cdn.wlcdn99.com:777/20220420/rijepTDb/index.m3u8
《灰姑娘》2015年,https://v.gsuus.com/play/Pe998BeL/index.m3u8
《小萝莉的猴神大叔》2014年,https://s2.fsvod1.com/20220303/2ChIfhkO/index.m3u8
《时空恋旅人》解说,https://vd4.bdstatic.com/mda-qb5a058vff5e5zeb/1080p/cae_h264/1707692464630749374/mda-qb5a058vff5e5zeb.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2849706129&vid=14529305631452881088&auth_key=1711790249-0-0-498d4a10bdfdedd9646c085e7aa811ee&bcevod_channel=searchbox_feed
《时空恋旅人》2013年,https://s2.fsvod1.com/20220310/RyPrrLN5/index.m3u8
《时空恋旅人》2013年,https://v3.dious.cc/20220401/EmcbvRsY/index.m3u8
《三傻大闹宝莱坞》解说,https://vip1.lz-cdn10.com/20230201/4890_88cfb6d2/index.m3u8
《三傻大闹宝莱坞》2009年,https://s2.fsvod1.com/20220301/5nD7kARS/index.m3u8
《你丫闭嘴》2003年,https://s2.fsvod1.com/20220511/tkFd4ygu/index.m3u8
《真爱至上》2003年,https://yzzy.play-cdn2.com/20220504/18416_a72a0c5b/index.m3u8
《海上钢琴师》1998年,https://s2.fsvod1.com/20220301/hkSNq4Cs/index.m3u8
《海上钢琴师》1998年,https://v.gsuus.com/play/ZdP8XAdK/index.m3u8
《辛德勒的名单》解说,https://cdn.wlcdn99.com:777/20220305/c4UxRvHT/index.m3u8
《辛德勒的名单》1993年,https://ukzy.ukubf3.com/20220511/Yntas41m/index.m3u8
《白头神探》1988年,https://yzzy.play-cdn8.com/20220713/4791_4fb9c466/index.m3u8
《白头神探2》,https://yzzy.play-cdn8.com/20220713/4792_21383d94/index.m3u8
《白头神探3》,https://yzzy.play-cdn8.com/20220713/4793_88072027/index.m3u8
《上帝也疯狂》1980年,https://vip.lz-cdn1.com/20220404/903_74656851/index.m3u8
《上帝也疯狂2》1989年,https://vip.ffzy-play7.com/20230129/12710_380f2447/index.m3u8
《卡萨布兰卡》1983年,https://yzzy.play-cdn2.com/20220429/16910_ed74c384/index.m3u8
《卡萨布兰卡》1983年,https://s2.fsvod1.com/20220421/3lSCI9CR/index.m3u8
《阳光下的罪恶》1982年,https://cdn.wlcdn99.com:777/sKP21YrI/index.m3u8
《匈牙利狂想曲》1979年,https://yzzy.play-cdn17.com/20230726/13103_989be7f7/index.m3u8
《尼罗河上的惨案》1978年,https://cdn.wlcdn99.com:777/Y4sF0Qu6/index.m3u8
《美丽人生》解说,https://vd4.bdstatic.com/mda-kjbng1kmbbutp52s/v1-cae/1080p/mda-kjbng1kmbbutp52s.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=3177212698&vid=7415424585127765138&auth_key=1707967377-0-0-8ac39ab9e02d5e9be0e8ea78583d1fc4&bcevod_channel=searchbox_feed
《美丽人生》1997年,https://vip.ffzy-play7.com/20230204/13175_d8cc9988/index.m3u8
《未来世界》1976年,https://vd3.bdstatic.com/mda-pij7tvsfvxifqw18/360p/h264/1695188337111806825/mda-pij7tvsfvxifqw18.mp4?pd=2&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0251610430&vid=10471701902134543951&auth_key=1702290851-0-0-64e34110d031b366e6d0a7dac5e339e9&bcevod_channel=searchbox_feed
《佐罗》1975年,https://vd3.bdstatic.com/mda-pc9fz9c7bkp3s5fw/hd/cae_h264/1678498046729724875/mda-pc9fz9c7bkp3s5fw.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1285783678&vid=14266734835215460077&auth_key=1702288285-0-0-38f53ea0ab7db75c022331780e118799&bcevod_channel=searchbox_feed
《命运的捉弄》解说,https://vip1.lz-cdn10.com/20230507/11250_4b497831/index.m3u8
《命运的捉弄》1975年,https://vip.lzcdn2.com/20230620/26195_b156f258/index.m3u8
《意大利人在俄罗斯》1974年,https://vip1.lz-cdn7.com/20230127/13792_4a480194/index.m3u8
《发条橘》1971年,https://cdn.wlcdn99.com:777/20220417/Krku32N0/index.m3u8
《叶塞尼亚》1971年,https://s7.fsvod1.com/20220610/xjeuIX6l/index.m3u8
《英俊少年》1970年,https://cdn.wlcdn99.com:777/20220506/rI3JKxtp/index.m3u8
《罗密欧与朱丽叶》1968年,http://hls.cntv.myalicdn.com/asp/hls/850/0303000a/3/default/95193e30bd454e77bc59a140f4e32ad2/850.m3u8
《虎口脱险》1966年,https://vip.lz-cdn6.com/20220920/28079_04fee0b0/index.m3u8
《谍海群英会》1966年,https://vip.ffzy-play7.com/20230407/21439_2f76cefc/index.m3u8
《音乐之声》1965年,https://cdn.wlcdn99.com:777/20220506/mTYUY7JC/index.m3u8
《音乐之声》1965年,https://vip.ffzy-play6.com/20221130/9476_4a2d76e9/index.m3u8
《蒂凡尼的早餐》解说,https://vip1.lz-cdn5.com/20221229/49213_8ea18faa/index.m3u8
《蒂凡尼的早餐》1961年,https://vip1.lz-cdn1.com/20220529/6897_8bcad08a/index.m3u8
希区柯克《西北偏北》歪歪解说,https://vd2.bdstatic.com/mda-ka7vem7q1a8n091k/v1-cae/hd/mda-ka7vem7q1a8n091k.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2852557573&vid=3245911750539976750&auth_key=1698376652-0-0-43cc990fa4d7bc5e761ea2c57a47d20e&bcevod_channel=searchbox_feed
希区柯克《西北偏北》解说,https://vd3.bdstatic.com/mda-mmfm75ps34d363r4/fhd/cae_h264_nowatermark/1639866514691258848/mda-mmfm75ps34d363r4.mp4?pd=2&pt=0&cr=3&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2747735781&vid=15009029991478789314&auth_key=1698376547-0-0-6e579a3df145490b905177e9c17d2cd6&bcevod_channel=searchbox_feed
《西北偏北》1959年,https://vip1.lz-cdn1.com/20220514/5647_de7ba68b/index.m3u8
《茜茜公主》1955年,https://v3.dious.cc/20220330/7XLPHp6g/index.m3u8
《茜茜公主》1955年,https://yzzy.play-cdn2.com/20220501/17319_d13fa33f/index.m3u8
《茜茜公主》1955年,https://vd4.bdstatic.com/mda-pkeh2e924srk2fku/576p/h264/1700050237262154507/mda-pkeh2e924srk2fku.mp4?pd=2&pt=0&cr=1&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1862417981&vid=11786877033053127185&auth_key=1702357262-0-0-5ab775d80a5a8a7534a3dc66c0f244af&bcevod_channel=searchbox_feed
《茜茜公主》1955年,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/ffa8a73877194632b0278898f297d07b/850.m3u8
《茜茜公主》2年轻的皇后1956年,https://yzzy.play-cdn2.com/20220429/16919_d92acf39/index.m3u8
《茜茜公主》3皇后的命运1957年,https://yzzy.play-cdn2.com/20220429/16922_77b23b07/index.m3u8
《巴黎圣母院》1956年,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/dd86918aafb042c5b51584ffcf5b0e00/850.m3u8
《七年之痒》1955年,https://v9.dious.cc/20230902/SKEuMMkI/index.m3u8
《七年之痒》1955年,https://s9.fsvod1.com/20230902/Qliw44x7/index.m3u8
《桂河大桥》1955年,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/b125a3edccb34637b336cb867e8a5d5d/850.m3u8
《一个女王的少女时代》1954年,https://cdn.wlcdn99.com:777/20220506/qIcibqmq/index.m3u8
《龙凤配》1954年,https://vip.ffzy-play7.com/20230124/12246_d0376e89/index.m3u8
《出水芙蓉》1944年,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/28f9967b04984830b3a1f6fb27561000/850.m3u8
